2015,171,2.11219E-4
2015,188,5.6612E-5
2015,164,6.1247E-5
2015,164,5.3963E-5
2015,178,7.4821E-5
2015,151,6.4558E-5
2015,148,9.8326E-5
2015,158,8.2766E-5
2015,163,5.0322E-5
2015,160,5.7275E-5
2015,184,8.8063E-5
2015,176,7.9455E-5
2015,155,1.71161E-4
2015,171,8.5415E-5
2015,161,3.6417E-5
2015,170,2.2182E-5
2015,168,4.4032E-5
2015,175,3.7079E-5
2015,171,4.1383E-5
2015,182,3.8403E-5
2015,169,3.5755E-5
2015,174,3.8403E-5
2015,170,3.5093E-5
2015,167,3.4431E-5
2015,159,3.5423E-5
2015,164,4.0059E-5
2015,169,3.9397E-5
2015,169,2.2512E-5
2015,155,3.741E-5
2015,152,2.814E-5
2015,172,2.2843E-5
2015,159,3.0789E-5
2015,171,4.0059E-5
2015,155,3.6086E-5
2015,170,3.6086E-5
2015,169,5.3633E-5
2015,176,5.3301E-5
2015,165,4.8336E-5
2015,180,4.3039E-5
2015,170,4.8997E-5
2015,157,3.3768E-5
2015,158,2.8802E-5
2015,163,3.741E-5
2015,169,1.8871E-5
2015,166,3.2445E-5
2015,187,3.4431E-5
2015,168,3.6748E-5
2015,146,3.6748E-5
2015,157,3.7742E-5
2015,168,2.185E-5
2015,165,3.6086E-5
2015,167,2.2512E-5
2015,192,2.6155E-5
2015,175,3.8735E-5
2015,155,3.112E-5
2015,161,4.3038E-5
2015,154,2.1519E-5
2015,185,3.9728E-5
2015,138,3.6748E-5
2015,159,1.9202E-5
2015,157,2.3174E-5
2015,171,3.2444E-5
2015,154,3.5755E-5
2015,179,3.3107E-5
2015,165,3.2113E-5
2015,188,3.7411E-5
2015,156,3.2775E-5
2015,168,2.3505E-5
2015,160,4.7011E-5
2015,183,3.4431E-5
2015,156,3.4099E-5
2015,156,4.039E-5
2015,146,2.4829E-5
2015,152,2.4167E-5
2015,151,2.9464E-5
2015,154,2.3506E-5
2015,176,3.7079E-5
2015,150,3.5424E-5
2015,157,2.6155E-5
2015,173,2.4498E-5
2015,164,3.5424E-5
2015,167,2.7147E-5
2015,185,2.7478E-5
2015,173,2.9796E-5
2015,188,3.5755E-5
2015,177,2.2181E-5
2015,171,2.9464E-5
2015,177,3.0458E-5
2015,166,2.0195E-5
2015,183,2.8803E-5
2015,147,3.112E-5
2015,157,2.483E-5
2015,156,3.1782E-5
2015,163,1.8871E-5
2015,180,4.668E-5
2015,155,3.6086E-5
2015,162,3.1782E-5
2015,181,4.1714E-5
2015,158,3.7079E-5
2015,177,3.741E-5
