2015,149,2.18834E-4
2015,174,2.25124E-4
2015,166,2.07247E-4
2015,144,2.00294E-4
2015,154,2.26779E-4
2015,161,2.44657E-4
2015,161,2.23138E-4
2015,170,1.69836E-4
2015,154,1.45337E-4
2015,162,1.98639E-4
2015,185,2.51941E-4
2015,178,9.005E-5
2015,175,7.3497E-5
2015,159,6.3896E-5
2015,147,6.1909E-5
2015,165,7.1179E-5
2015,173,4.0058E-5
2015,181,4.337E-5
2015,169,9.8658E-5
2015,181,7.3166E-5
2015,163,4.7012E-5
2015,166,3.4431E-5
2015,171,3.8734E-5
2015,171,4.1052E-5
2015,155,3.3438E-5
2015,142,4.2045E-5
2015,181,4.1383E-5
2015,146,3.2445E-5
2015,154,3.5755E-5
2015,171,4.1052E-5
2015,181,9.2367E-5
2015,167,3.9397E-5
2015,177,4.1383E-5
2015,169,3.112E-5
2015,152,3.443E-5
2015,168,7.8132E-5
2015,166,1.75795E-4
2015,168,8.0118E-5
2015,168,8.078E-5
2015,176,1.02299E-4
2015,173,7.5814E-5
2015,162,2.9465E-5
2015,169,3.7079E-5
2015,175,3.1783E-5
2015,160,1.20177E-4
2015,154,2.7147E-5
2015,161,2.6485E-5
2015,170,3.41E-5
2015,186,2.8472E-5
2015,153,1.887E-5
2015,181,7.0848E-5
2015,158,1.8871E-5
2015,178,2.483E-5
2015,167,1.2249E-5
2015,181,1.887E-5
2015,163,1.0594E-5
2015,175,2.2181E-5
2015,167,1.556E-5
2015,170,1.3905E-5
2015,188,1.7547E-5
2015,157,1.258E-5
2015,161,2.483E-5
2015,162,1.3905E-5
2015,159,1.5891E-5
2015,180,2.4829E-5
2015,160,1.225E-5
2015,164,2.185E-5
2015,185,1.4898E-5
2015,173,1.7547E-5
2015,156,2.1188E-5
2015,144,1.0263E-5
2015,160,1.2581E-5
2015,164,2.185E-5
2015,170,1.225E-5
2015,179,1.4898E-5
2015,155,1.887E-5
2015,164,1.5891E-5
2015,179,2.8141E-5
2015,167,1.7215E-5
2015,161,2.0858E-5
2015,166,1.1587E-5
2015,152,1.3905E-5
2015,173,2.2512E-5
2015,162,1.6553E-5
2015,169,1.3905E-5
2015,173,1.1256E-5
2015,158,1.9864E-5
2015,167,5.9592E-5
2015,168,1.225E-5
2015,169,4.6018E-5
2015,163,1.8871E-5
2015,164,3.3769E-5
2015,180,2.3175E-5
2015,155,1.4236E-5
2015,172,2.7479E-5
2015,171,1.9533E-5
2015,159,1.3242E-5
2015,158,1.6553E-5
2015,162,2.0857E-5
2015,171,2.1519E-5
